3841.8907 26344.902 od 4.5   323.432 ev 3.5   0.90    0.06   -1.70
3842.7333 34428.773 od 1.5  8413.009 ev 0.5   3.4     0.3    -1.52
3843.5032 34486.787 od 2.5  8476.234 ev 1.5   2.72    0.28   -1.44
3844.4372 26004.234 od 2.5     0.000 ev 1.5   6.0     0.4    -1.10
3844.8868 34477.427 od 0.5  8476.234 ev 1.5   8.8     0.9    -1.41
3847.3257 26122.094 od 3.5   137.383 ev 2.5   4.53    0.28   -1.09
3851.1724 34537.299 od 1.5  8578.542 ev 2.5   6.3     0.7    -1.25
3852.0951 34428.773 od 1.5  8476.234 ev 1.5   1.99    0.20   -1.75
3855.3627 25930.544 od 1.5     0.000 ev 1.5  33.9     2.0    -0.52
3855.8404 26480.286 od 3.5   552.955 ev 4.5  56.6     3.0    +0.00
3858.6810 34486.787 od 2.5  8578.542 ev 2.5   3.0     0.4    -1.40
3859.3356 34619.598 od 2.5  8715.747 ev 3.5   5.6     0.6    -1.12
3862.2173 26021.907 od 3.5   137.383 ev 2.5   1.07    0.07   -1.72
3863.8597 36766.041 od 2.5 10892.520 ev 3.5  24.1     1.3    -0.49
3864.8561 26004.234 od 2.5   137.383 ev 2.5  27.0     1.6    -0.44
3867.6021 26171.918 od 4.5   323.432 ev 3.5   2.41    0.16   -1.27
3871.0750 36925.893 od 3.5 11100.596 ev 4.5  23.3     1.2    -0.38
3875.0716 26122.094 od 3.5   323.432 ev 3.5  22.7     1.4    -0.39
3875.4219 34374.872 od 3.5  8578.542 ev 2.5   3.4     0.3    -1.22
3875.8981 25930.544 od 1.5   137.383 ev 2.5   8.7     0.5    -1.11
3876.0805 26344.902 od 4.5   552.955 ev 4.5   8.5     0.5    -0.72
3879.2251 34486.787 od 2.5  8715.747 ev 3.5   1.44    0.25   -1.71
3885.3131 41501.449 od 4.5 15770.789 ev 4.5   1.23    0.19   -1.55
3890.1792 26021.907 od 3.5   323.432 ev 3.5   6.4     0.4    -0.94
3892.8564 26004.234 od 2.5   323.432 ev 3.5   8.0     0.5    -0.96
3896.1452 34374.872 od 3.5  8715.747 ev 3.5   4.0     0.4    -1.13
3898.1317 36538.569 od 4.5 10892.520 ev 3.5   2.30    0.14   -1.28
3902.2531 26171.918 od 4.5   552.955 ev 4.5  26.1     1.6    -0.22
3904.4632 40119.218 od 2.5 14514.756 ev 1.5   9.8     0.7    -0.87
3906.7466 34065.731 od 2.5  8476.234 ev 1.5   7.5     0.7    -0.98
3909.6641 40119.218 od 2.5 14548.816 ev 2.5  14.3     1.0    -0.71
3909.8572 26122.094 od 3.5   552.955 ev 4.5   4.02    0.25   -1.13
3910.7871 33976.069 od 1.5  8413.009 ev 0.5   6.9     0.7    -1.20
3912.8797 34127.931 od 3.5  8578.542 ev 2.5   2.12    0.22   -1.41
3915.1165 40535.729 od 6.5 15000.937 ev 5.5   1.85    0.14   -1.23
3920.4838 33976.069 od 1.5  8476.234 ev 1.5   6.2     0.6    -1.24
3922.4291 34065.731 od 2.5  8578.542 ev 2.5  19.8     1.7    -0.56
3924.6494 40535.729 od 6.5 15062.959 ev 6.5  33.9     1.8    +0.04
3925.2378 26021.907 od 3.5   552.955 ev 4.5   0.92    0.06   -1.77
3928.4667 43706.874 ev 3.5 18258.855 od 2.5   6.4     0.8    -0.93
3930.0181 36538.569 od 4.5 11100.596 ev 4.5  30.8     1.8    -0.15
3931.3349 40378.812 od 4.5 14949.359 ev 4.5  31.0     1.7    -0.14
