transition,T_e,n_e,gamma_W,gamma_d
147.0430,50000,1.000e+17,0.0118,-0.00693
147.0430,60000,1.000e+17,0.0108,-0.00632
160.1580,5000,1.000e+17,0.068,-0.0302
160.1580,10000,1.000e+17,0.0478,-0.0215
160.1580,20000,1.000e+17,0.0335,-0.0155
160.1580,30000,1.000e+17,0.0272,-0.0128
160.1580,40000,1.000e+17,0.0234,-0.0112
160.1580,50000,1.000e+17,0.0209,-0.01
160.1580,60000,1.000e+17,0.0191,-0.00916
166.7360,5000,1.000e+17,0.0488,-0.0277
166.7360,10000,1.000e+17,0.0343,-0.0198
166.7360,20000,1.000e+17,0.0239,-0.0142
166.7360,30000,1.000e+17,0.0194,-0.0117
166.7360,40000,1.000e+17,0.0167,-0.0102
166.7360,50000,1.000e+17,0.0149,-0.0092
166.7360,60000,1.000e+17,0.0136,-0.0084
179.3420,5000,1.000e+17,0.0656,-0.0328
179.3420,10000,1.000e+17,0.0461,-0.0234
179.3420,20000,1.000e+17,0.0322,-0.0168
179.3420,30000,1.000e+17,0.0261,-0.0139
179.3420,40000,1.000e+17,0.0225,-0.0121
179.3420,50000,1.000e+17,0.02,-0.0109
179.3420,60000,1.000e+17,0.0183,-0.00997
170.7160,5000,1.000e+17,0.0821,-0.0341
170.7160,10000,1.000e+17,0.0577,-0.0243
170.7160,20000,1.000e+17,0.0404,-0.0175
170.7160,30000,1.000e+17,0.0327,-0.0144
170.7160,40000,1.000e+17,0.0282,-0.0126
170.7160,50000,1.000e+17,0.0252,-0.0113
170.7160,60000,1.000e+17,0.023,-0.0104
187.4070,5000,1.000e+17,0.0735,-0.0384
187.4070,10000,1.000e+17,0.0516,-0.0275
187.4070,20000,1.000e+17,0.0361,-0.0197
187.4070,30000,1.000e+17,0.0293,-0.0163
187.4070,40000,1.000e+17,0.0252,-0.0142
187.4070,50000,1.000e+17,0.0225,-0.0128
187.4070,60000,1.000e+17,0.0205,-0.0117
